,Seats,Engine_(CC),Power_(bhp),Mileage_(kmpl),Brand,Year,Kilometers_Driven,Fuel_Type,Tranmission,Owner_Type,Price_(Lacs)
1873,5,1373.0,91.1,20.73,Maruti,2017,17000.0,Petrol,Manual,First,49.27
1874,5,1248.0,88.5,28.09,Maruti,2016,66000.0,Diesel,Manual,First,41.22
1875,7,2494.0,100.6,12.99,Toyota,2014,102418.0,Diesel,Manual,First,65.04
1876,5,1197.0,85.8,19.1,Maruti,2014,48800.0,Petrol,Manual,First,27.37
1877,7,2755.0,171.5,11.36,Toyota,2019,10601.0,Diesel,Automatic,First,126.55
1878,5,1396.0,69.0,25.0,Tata,2017,8200.0,Diesel,Manual,First,28.34
1879,5,1197.0,82.85,18.5,Hyundai,2012,100000.0,Petrol,Manual,First,20.93
1880,5,1399.0,68.0,17.8,Ford,2012,78000.0,Diesel,Manual,First,18.03
1881,8,1248.0,73.74,18.2,Chevrolet,2015,50000.0,Diesel,Manual,First,27.69
1882,5,1399.0,68.0,17.8,Ford,2006,89327.0,Diesel,Manual,Third,9.98
1883,5,2354.0,152.0,10.8,Honda,2007,98000.0,Petrol,Manual,Second,30.27
1884,5,1199.0,88.7,18.7,Honda,2017,24700.0,Petrol,Manual,First,45.53
1885,7,2987.0,233.575,11.0,Mercedes-Benz,2018,6000.0,Diesel,Automatic,First,508.76
1886,5,1197.0,81.86,18.9,Hyundai,2018,9434.0,Petrol,Manual,First,37.03
1887,5,1197.0,85.8,18.5,Maruti,2012,29000.0,Petrol,Manual,First,20.93
1888,5,1498.0,108.495,22.0,Volkswagen,2017,22440.0,Diesel,Automatic,First,57.25
1889,5,1497.0,117.3,17.4,Honda,2015,73070.0,Petrol,Manual,First,38.0
1890,5,1199.0,88.7,18.7,Honda,2016,21771.0,Petrol,Manual,First,31.88
1891,5,1248.0,75.0,17.8,Maruti,2014,62000.0,Diesel,Manual,First,24.15
1892,5,1582.0,126.2,17.01,Hyundai,2017,37024.0,Diesel,Automatic,First,70.65
1893,5,2967.0,233.575,14.4,Audi,2014,60336.0,Diesel,Automatic,Second,160.61
1894,5,814.0,55.2,21.1,Hyundai,2014,26008.0,Petrol,Manual,First,12.69
1895,5,1399.0,68.0,20.0,Ford,2010,90000.0,Diesel,Manual,Second,9.02
1896,5,1198.0,73.75,17.0,Volkswagen,2018,35569.0,Petrol,Manual,First,46.82
1897,5,1461.0,84.8,21.64,Renault,2013,40000.0,Diesel,Manual,First,25.76
1898,5,1199.0,88.7,18.7,Honda,2015,45000.0,Petrol,Manual,First,30.59
1899,5,1197.0,80.0,17.0,Hyundai,2015,42000.0,Petrol,Manual,First,32.84
1900,5,2967.0,233.575,14.94,Audi,2012,46913.0,Diesel,Automatic,First,103.75
1901,7,2696.0,184.0,11.18,Mahindra,2014,62000.0,Diesel,Automatic,First,67.94
1902,7,2755.0,174.5,12.9,Toyota,2017,15000.0,Diesel,Automatic,First,193.2
1903,5,1896.0,66.0,18.7,Skoda,2002,69000.0,Diesel,Manual,First,10.3
1904,5,2148.0,170.0,15.8,Mercedes-Benz,2012,41367.0,Diesel,Automatic,First,119.08
1905,5,1373.0,91.1,20.73,Maruti,2018,15982.0,Petrol,Manual,First,64.14
1906,5,1248.0,74.0,22.9,Maruti,2013,99595.0,Diesel,Manual,Second,30.59
1907,10,2446.0,75.0,13.1,Toyota,2002,63000.0,Diesel,Manual,Third,23.51
1908,5,2495.0,218.0,16.73,BMW,2012,49000.0,Diesel,Automatic,Second,99.82
1909,6,2835.0,116.9,10.5,Mitsubishi,2013,48272.0,Diesel,Manual,First,76.12
1910,5,1794.0,125.0,13.4,Toyota,2008,63000.0,Petrol,Manual,First,13.2
1911,5,998.0,58.16,26.6,Maruti,2016,77000.0,CNG,Manual,First,21.25
1912,8,796.0,34.2,16.8,Maruti,2013,11734.0,Petrol,Manual,First,14.49
1913,5,1968.0,174.33,17.68,Audi,2014,62012.0,Diesel,Automatic,First,129.57
1914,5,1197.0,81.86,25.0,Hyundai,2017,46000.0,CNG,Manual,First,31.88
1915,5,1498.0,98.6,27.3,Honda,2016,45449.0,Diesel,Manual,First,48.17
1916,5,1796.0,157.7,10.5,Mercedes-Benz,2004,85000.0,Petrol,Automatic,Second,35.42
1917,5,1493.0,100.0,13.0,Honda,2005,88000.0,Petrol,Manual,Second,10.95
1918,5,1968.0,147.51,16.55,Audi,2013,45330.0,Diesel,Automatic,First,84.94
1919,5,1197.0,85.8,19.1,Maruti,2012,88000.0,Petrol,Manual,First,24.79
1920,5,1248.0,73.75,28.4,Maruti,2016,45376.0,Diesel,Manual,First,37.03
1921,7,2179.0,140.0,15.1,Mahindra,2014,81000.0,Diesel,Manual,First,57.96
1922,5,1199.0,79.4,18.6,Chevrolet,2012,83381.0,Petrol,Manual,First,14.23
1923,5,1498.0,98.96,23.0,Ford,2017,78526.0,Diesel,Manual,First,52.1
1924,5,2993.0,233.575,14.69,BMW,2017,27313.0,Diesel,Automatic,First,313.18
1925,5,1968.0,174.3,14.16,Audi,2015,42747.0,Diesel,Automatic,Second,254.19
1926,5,1995.0,190.0,20.68,BMW,2015,42265.0,Diesel,Automatic,Second,143.23
1927,5,1197.0,80.0,19.2,Hyundai,2009,21000.0,Petrol,Automatic,First,16.74
1928,5,1582.0,126.2,17.01,Hyundai,2016,55100.0,Diesel,Automatic,First,77.28
1929,5,1968.0,174.33,17.11,Audi,2014,70000.0,Diesel,Automatic,First,115.92
1930,5,3163.75,233.575,10.13,Mercedes-Benz,2007,55000.0,Petrol,Automatic,Third,64.34
1931,5,1197.0,78.9,20.36,Hyundai,2012,58235.0,Petrol,Manual,First,15.78
1932,5,1498.0,98.96,23.0,Ford,2017,26000.0,Diesel,Manual,First,57.9
1933,5,1598.0,103.6,20.54,Volkswagen,2011,35000.0,Diesel,Manual,First,20.29
1934,5,1248.0,73.75,28.4,Maruti,2017,24000.0,Diesel,Manual,First,52.81
1935,7,1997.0,120.0,15.4,Mahindra,2016,98000.0,Diesel,Manual,First,74.06
1936,5,1396.0,88.73,22.54,Hyundai,2016,44487.0,Diesel,Manual,First,47.01
1937,5,796.0,46.3,19.7,Maruti,2008,65000.0,Petrol,Manual,First,10.24
1938,5,1197.0,78.9,20.36,Hyundai,2015,34951.0,Petrol,Manual,Second,20.29
1939,7,2179.0,120.0,15.4,Mahindra,2015,52373.0,Diesel,Manual,Second,54.74
1940,5,1199.0,75.0,19.5,Skoda,2010,66285.0,Diesel,Manual,First,19.32
1941,5,2993.0,233.575,15.3,BMW,2012,66000.0,Diesel,Automatic,First,135.24
1942,5,1498.0,98.6,27.3,Honda,2016,43000.0,Diesel,Manual,First,49.91
1943,5,2148.0,170.0,10.0,Mercedes-Benz,2013,45200.0,Diesel,Automatic,First,148.12
1944,7,2179.0,140.0,16.0,Mahindra,2016,41000.0,Diesel,Automatic,First,88.55
1945,5,1497.0,117.3,18.0,Honda,2017,39430.0,Petrol,Automatic,First,53.39
1946,5,1248.0,74.0,22.9,Maruti,2014,83274.0,Diesel,Manual,First,37.29
1947,5,2143.0,170.0,14.84,Mercedes-Benz,2017,32324.0,Diesel,Automatic,First,196.42
1948,5,1497.0,118.0,17.0,Honda,2011,49999.0,Petrol,Manual,First,24.47
1949,7,2956.0,83.8,15.3,Tata,2014,66000.0,Diesel,Manual,First,28.66
1950,5,1197.0,82.85,18.5,Hyundai,2012,54000.0,Petrol,Manual,First,21.25
1951,5,1248.0,91.2,20.4,Fiat,2009,80000.0,Diesel,Manual,Second,11.27
1952,5,1799.0,130.0,12.9,Honda,2011,72000.0,Petrol,Automatic,Second,35.42
1953,5,1582.0,126.2,19.67,Hyundai,2017,44865.0,Diesel,Manual,First,85.97
1954,5,1968.0,143.0,20.38,Audi,2017,22000.0,Diesel,Automatic,Second,144.9
1955,5,1591.0,121.3,17.0,Hyundai,2013,57478.0,Petrol,Manual,Second,33.81
1956,5,1396.0,90.0,21.9,Hyundai,2011,75000.0,Diesel,Manual,First,24.15
1957,7,1498.0,98.6,24.2,Honda,2015,50624.0,Diesel,Manual,First,40.7
1958,5,1582.0,126.32,22.32,Hyundai,2018,75000.0,Diesel,Automatic,First,49.91
1959,5,1596.0,101.0,15.3,Ford,2006,87000.0,Petrol,Manual,Second,8.82
1960,5,1197.0,78.9,20.36,Hyundai,2010,62000.0,Petrol,Manual,First,13.52
1961,5,1248.0,88.5,24.3,Maruti,2016,41372.0,Diesel,Manual,First,59.89
1962,7,2494.0,100.6,12.99,Toyota,2015,70000.0,Diesel,Manual,First,77.28
1963,5,2143.0,136.0,17.9,Mercedes-Benz,2017,35000.0,Diesel,Automatic,First,151.34
1964,5,796.0,46.3,19.7,Maruti,2006,71993.0,Petrol,Manual,First,11.59
1965,5,2143.0,170.0,14.84,Mercedes-Benz,2013,62000.0,Diesel,Automatic,Second,80.5
1966,5,1248.0,74.0,22.9,Maruti,2015,51000.0,Diesel,Manual,First,30.53
1967,5,1197.0,82.0,18.9,Hyundai,2016,26038.0,Petrol,Manual,First,34.97
1968,7,2982.0,168.5,12.55,Toyota,2018,37713.0,Diesel,Automatic,Second,203.63
1969,8,1998.0,132.0,12.4,Toyota,2011,78088.0,Petrol,Manual,First,40.57
1970,5,1498.0,98.59,22.77,Ford,2017,30453.0,Diesel,Manual,First,54.42
1971,5,1196.0,86.8,18.16,Ford,2016,54000.0,Petrol,Manual,First,32.2
1972,7,2982.0,171.0,11.5,Toyota,2011,131500.0,Diesel,Manual,First,83.72
1973,5,1197.0,85.8,19.1,Maruti,2012,65097.0,Petrol,Manual,First,30.27
1974,5,2979.0,233.575,12.05,BMW,2018,28060.0,Petrol,Automatic,First,603.23
1975,5,1798.0,160.0,13.14,Skoda,2012,131500.0,Petrol,Manual,First,21.25
1976,5,1061.0,67.0,18.9,Maruti,2009,111000.0,Petrol,Manual,Second,9.72
1977,5,1461.0,108.45,19.01,Renault,2013,63295.0,Diesel,Manual,First,39.22
1978,5,1373.0,91.1,20.73,Maruti,2015,35770.0,Petrol,Manual,First,38.32
1979,5,1582.0,126.24,22.7,Hyundai,2012,125928.0,Diesel,Manual,First,57.96
1980,5,1498.0,103.52,21.66,Skoda,2015,45000.0,Diesel,Automatic,First,27.37
1981,5,2143.0,170.0,14.84,Mercedes-Benz,2013,21000.0,Diesel,Automatic,First,151.34
1982,5,2354.0,177.6,11.7,Honda,2011,54774.0,Petrol,Automatic,First,40.89
1983,5,998.0,67.04,23.1,Maruti,2014,41123.0,Petrol,Manual,First,21.9
1984,5,2979.0,233.575,12.05,BMW,2017,17465.0,Petrol,Automatic,First,598.92
1985,5,1995.0,190.0,22.69,BMW,2014,48000.0,Diesel,Automatic,First,139.1
1986,5,1598.0,103.6,20.54,Volkswagen,2011,131500.0,Diesel,Manual,First,25.76
1987,5,1248.0,74.0,23.4,Maruti,2018,12000.0,Diesel,Manual,First,35.42
1988,5,2179.0,147.51,12.39,Land,2012,34000.0,Diesel,Automatic,First,123.97
1989,5,1396.0,90.0,21.9,Hyundai,2012,71360.0,Diesel,Manual,First,25.44
1990,5,1248.0,73.75,28.4,Maruti,2012,74000.0,Diesel,Manual,Second,27.37
1991,5,1956.0,170.0,17.1,Jeep,2018,28937.0,Diesel,Manual,First,109.61
1992,7,1248.0,88.76,20.77,Maruti,2012,82085.0,Diesel,Manual,First,41.86
1993,5,1196.0,70.0,15.6,Ford,2011,68465.0,Petrol,Manual,First,19.0
1994,5,1364.0,86.79,21.43,Toyota,2013,63854.0,Diesel,Manual,First,45.85
1995,5,1248.0,88.5,24.3,Maruti,2018,3000.0,Diesel,Automatic,First,72.45
1996,5,1497.0,118.0,17.0,Honda,2009,65055.0,Petrol,Manual,First,17.71
1997,7,2179.0,120.0,15.4,Mahindra,2015,120000.0,Diesel,Manual,First,77.28
1998,5,1197.0,81.86,20.14,Hyundai,2014,64241.0,Petrol,Manual,First,23.63
1999,5,2148.0,170.0,15.0,Mercedes-Benz,2001,121000.0,Diesel,Manual,First,32.2
2000,5,1390.0,75.0,15.7,Mahindra,2008,2200.0,Petrol,Manual,First,14.81
2001,5,1896.0,66.0,18.7,Skoda,2008,88123.0,Diesel,Manual,First,14.17
2002,7,2987.0,224.0,12.0,Mercedes-Benz,2014,79000.0,Diesel,Automatic,First,264.04
2003,5,1995.0,190.0,20.68,BMW,2016,28143.0,Diesel,Automatic,First,183.54
2004,5,1598.0,103.2,15.04,Volkswagen,2015,23001.0,Petrol,Manual,First,35.36
2005,5,1968.0,147.51,16.55,Audi,2013,82002.0,Diesel,Automatic,Second,112.7
2006,5,1399.0,68.0,13.8,Ford,2009,75000.0,Diesel,Manual,First,12.82
2007,5,1582.0,126.3,22.32,Hyundai,2016,37451.0,Diesel,Manual,First,42.76
2008,7,2393.0,147.8,13.68,Toyota,2017,67000.0,Diesel,Manual,First,106.26
2009,5,1197.0,82.0,18.9,Hyundai,2016,25000.0,Petrol,Manual,First,32.2
2010,5,1198.0,73.75,17.0,Volkswagen,2017,12000.0,Petrol,Manual,First,34.78
2011,5,799.0,53.3,25.17,Renault,2017,25000.0,Petrol,Manual,First,19.26
2012,5,1497.0,118.0,17.0,Honda,2011,95936.0,Petrol,Manual,First,26.4
2013,5,1197.0,81.86,18.9,Hyundai,2018,5354.0,Petrol,Automatic,First,43.53
2014,5,999.0,75.0,18.78,Volkswagen,2016,42000.0,Petrol,Manual,Second,35.42
2015,5,1248.0,74.0,25.2,Maruti,2014,44282.0,Diesel,Manual,First,38.58
2016,5,1461.0,84.8,21.64,Nissan,2012,70000.0,Diesel,Manual,First,16.68
2017,5,2179.0,187.7,16.36,Jaguar,2013,31400.0,Diesel,Automatic,First,172.27
2018,5,1248.0,88.5,28.09,Maruti,2016,50000.0,Diesel,Manual,First,54.74
2019,5,1968.0,167.6,12.8,Audi,2011,53000.0,Diesel,Automatic,First,148.12
2020,5,1196.0,70.02,15.6,Ford,2014,21727.0,Petrol,Manual,First,21.57
2021,7,2199.0,194.3,11.72,Hyundai,2012,43000.0,Diesel,Automatic,Second,69.23
2022,8,2179.0,120.0,12.05,Mahindra,2013,75000.0,Diesel,Manual,First,40.51
2023,5,1461.0,108.45,19.6,Renault,2014,73557.0,Diesel,Manual,First,49.91
2024,5,1968.0,140.8,15.2,Audi,2012,44555.0,Diesel,Automatic,First,86.94
2025,7,1196.0,73.0,15.1,Maruti,2013,54885.0,Petrol,Manual,First,24.15
2026,7,2498.0,112.0,14.0,Mahindra,2011,76000.0,Diesel,Manual,Second,24.15
2027,5,998.0,67.1,18.9,Maruti,2006,101000.0,Petrol,Manual,Second,9.66
2028,5,1061.0,64.0,14.0,Maruti,2005,66000.0,Petrol,Manual,First,9.34
2029,5,1586.0,103.3,15.5,Maruti,2013,84360.0,Petrol,Manual,First,26.53
2030,7,2393.0,147.8,13.68,Toyota,2016,25121.0,Diesel,Manual,First,110.19
2031,7,2494.0,100.6,12.99,Toyota,2015,100000.0,Diesel,Manual,Second,66.01
2032,5,1199.0,73.9,22.07,Volkswagen,2011,66035.0,Diesel,Manual,First,16.04
2033,5,1496.0,88.73,16.78,Toyota,2015,131500.0,Petrol,Manual,Second,24.79
2034,5,1498.0,89.84,22.7,Ford,2014,85670.0,Diesel,Manual,First,40.25
2035,5,1120.0,70.0,24.0,Hyundai,2015,35000.0,Diesel,Manual,First,31.43
2036,5,1497.0,117.3,18.0,Honda,2016,8000.0,Petrol,Automatic,First,60.86
2037,8,2494.0,102.0,12.8,Toyota,2007,131500.0,Diesel,Manual,Second,30.91
2038,5,814.0,55.2,21.1,Hyundai,2012,60000.0,Petrol,Manual,First,12.82
2039,5,1197.0,78.9,20.36,Hyundai,2010,70600.0,Petrol,Manual,First,18.03
2040,5,1796.0,185.0,12.3,Mercedes-Benz,2011,25000.0,Petrol,Automatic,Second,141.68
2041,7,2523.0,62.1,15.96,Mahindra,2012,75000.0,Diesel,Manual,First,27.69
2042,5,1968.0,138.1,20.0,Skoda,2014,85071.0,Diesel,Automatic,First,62.79
2043,5,1197.0,81.8,20.4,Maruti,2015,40000.0,Petrol,Manual,First,38.0
2044,5,1968.0,147.51,16.55,Audi,2013,67000.0,Diesel,Automatic,First,93.38
2045,5,1399.0,68.0,17.8,Ford,2009,55000.0,Diesel,Manual,Second,15.46
2046,5,1586.0,104.68,15.0,Maruti,2008,62000.0,Petrol,Manual,Second,13.59
2047,5,1197.0,82.0,18.9,Hyundai,2017,22526.0,Petrol,Automatic,First,48.94
2048,5,1197.0,85.8,17.16,Maruti,2012,57788.0,Petrol,Automatic,First,23.18
2049,8,2179.0,120.0,10.5,Mahindra,2013,72000.0,Diesel,Manual,First,38.64
2050,7,2179.0,120.0,15.4,Mahindra,2014,83128.0,Diesel,Manual,First,47.98
2051,5,796.0,46.3,19.7,Maruti,2011,75000.0,Petrol,Manual,First,13.52
2052,5,1461.0,108.45,19.01,Renault,2013,58000.0,Diesel,Manual,Second,33.49
2053,6,2498.0,157.7,6.274999999999997,Mahindra,2009,26000.0,Diesel,Manual,First,45.02
2054,5,1197.0,81.8,20.89,Maruti,2017,1000.0,Petrol,Manual,First,40.96
2055,7,2494.0,100.6,12.99,Toyota,2015,59751.0,Diesel,Manual,First,74.83
2056,5,2993.0,233.575,16.77,BMW,2015,29966.0,Diesel,Automatic,Second,280.78
2057,5,1991.0,142.0,13.6,Hyundai,2009,65000.0,Diesel,Manual,Second,31.56
2058,5,1461.0,108.45,19.01,Renault,2015,75863.0,Diesel,Manual,First,43.15
2059,5,998.0,67.04,29.995000000000005,Maruti,2013,54000.0,CNG,Manual,First,19.64
2060,5,1968.0,174.33,17.11,Audi,2014,24000.0,Diesel,Automatic,First,161.0
2061,5,1956.0,170.0,17.1,Jeep,2018,33218.0,Diesel,Manual,First,122.68
2062,5,1396.0,105.5,17.43,Hyundai,2015,33425.0,Petrol,Manual,First,28.98
2063,5,1198.0,86.7,18.0,Honda,2013,47000.0,Petrol,Manual,First,26.73
2064,5,1582.0,126.2,19.67,Hyundai,2015,41000.0,Diesel,Manual,First,76.64
2065,5,1086.0,68.05,19.81,Hyundai,2011,62000.0,Petrol,Manual,First,13.52
2066,7,1493.0,100.0,18.49,Mahindra,2016,47035.0,Diesel,Manual,First,44.76
2067,5,1298.0,85.8,17.5,Maruti,2008,56230.0,Petrol,Manual,Second,15.46
2068,5,1495.0,94.0,13.2,Hyundai,2007,55000.0,Petrol,Manual,First,17.07
2069,7,2179.0,140.0,15.1,Mahindra,2014,70669.0,Diesel,Manual,First,57.96
2070,5,998.0,67.1,20.92,Maruti,2012,69000.0,Petrol,Manual,First,13.52
2071,5,1199.0,79.4,18.6,Chevrolet,2011,65000.0,Petrol,Manual,Second,16.1
2072,5,2698.0,179.5,12.4,Audi,2009,30000.0,Diesel,Automatic,First,57.64
2073,5,1496.0,113.98,20.7,Mini,2017,2000.0,Diesel,Automatic,First,218.96
2074,4,1264.3333333333333,65.06666666666666,16.1,Maruti,2011,24255.0,Petrol,Manual,First,20.29
2075,5,1193.0,88.7,17.57,Tata,2015,40000.0,Petrol,Manual,First,25.76
2076,5,1498.0,98.6,26.0,Honda,2014,40000.0,Diesel,Manual,First,28.66
2077,5,1199.0,79.4,18.6,Chevrolet,2010,26000.0,Petrol,Manual,First,9.66
2078,5,1968.0,140.0,16.55,Audi,2011,105000.0,Diesel,Automatic,Second,93.38
2079,5,1498.0,99.0,26.1,Ford,2015,2800.0,Diesel,Manual,First,54.16
2080,5,1582.0,126.32,19.08,Hyundai,2014,71000.0,Diesel,Automatic,Second,35.1
2081,5,1497.0,117.3,18.0,Honda,2015,32896.0,Petrol,Automatic,First,57.32
2082,5,1197.0,78.9,20.36,Hyundai,2012,45000.0,Petrol,Manual,First,23.51
2083,5,1995.0,190.0,18.56,BMW,2015,65000.0,Diesel,Automatic,Second,186.76
2084,5,1968.0,147.51,16.55,Audi,2013,45200.0,Diesel,Automatic,First,86.94
2085,5,2354.0,152.0,10.1,Honda,2008,82167.0,Petrol,Automatic,First,34.78
2086,5,1197.0,81.86,18.9,Hyundai,2016,37429.0,Petrol,Manual,First,37.93
2087,5,1248.0,88.5,28.09,Maruti,2016,46000.0,Diesel,Manual,First,54.42
2088,5,1497.0,117.3,17.4,Honda,2011,67031.0,Petrol,Manual,First,25.76
2089,4,2993.0,233.575,9.52,BMW,2013,30000.0,Diesel,Automatic,First,289.8
2090,5,998.0,67.04,23.1,Maruti,2016,47691.0,Petrol,Automatic,First,25.37
2091,5,1995.0,148.0,13.73,Renault,2011,32531.0,Diesel,Automatic,Second,51.52
2092,5,1399.0,68.0,20.0,Ford,2013,71336.0,Diesel,Manual,First,26.4
2093,7,2494.0,102.0,12.8,Toyota,2006,131500.0,Diesel,Manual,First,40.25
2094,5,1248.0,73.75,28.4,Maruti,2015,28193.0,Diesel,Manual,First,33.81
2095,2,2996.0,233.575,19.0,Mercedes-Benz,2019,2526.0,Petrol,Automatic,First,540.7
2096,4,1057.0,174.66666666666666,6.274999999999997,Hyundai,2004,52146.0,Petrol,Manual,First,12.43
2097,5,1950.0,194.0,16.1,Mercedes-Benz,2013,85000.0,Diesel,Automatic,First,135.24
2098,5,1197.0,81.86,18.9,Hyundai,2015,20780.0,Petrol,Manual,First,27.69
2099,7,1497.0,117.3,17.3,Honda,2014,43081.0,Petrol,Manual,First,33.81
2100,5,3163.75,233.575,11.9,Porsche,2010,35000.0,Petrol,Automatic,Second,206.08
2101,7,1493.0,100.0,17.21,Mahindra,2013,36000.0,Diesel,Manual,First,25.12
2102,5,1794.0,125.0,13.4,Toyota,2007,67000.0,Petrol,Manual,Third,14.17
2103,6,1198.0,77.0,25.32,Mahindra,2016,34079.0,Diesel,Manual,First,23.83
2104,5,2497.0,215.0,10.9,BMW,2010,77849.0,Petrol,Automatic,Second,72.58
2105,5,796.0,47.3,22.74,Maruti,2013,86000.0,Petrol,Manual,First,15.52
2106,5,1968.0,174.33,15.73,Audi,2015,110000.0,Diesel,Automatic,First,122.36
2107,5,1364.0,67.05,23.59,Toyota,2015,116000.0,Diesel,Manual,Second,37.35
2108,7,2179.0,140.0,15.1,Mahindra,2016,41840.0,Diesel,Manual,First,87.07
2109,7,2982.0,168.7,13.0,Toyota,2015,19317.0,Diesel,Manual,First,157.78
2110,5,1193.0,55.23,24.6,Tata,2014,41000.0,CNG,Manual,First,20.93
2111,5,2143.0,201.15,17.9,Mercedes-Benz,2017,25601.0,Diesel,Automatic,First,365.34
2112,5,1582.0,126.2,19.67,Hyundai,2015,83950.0,Diesel,Manual,First,64.08
2113,5,1497.0,118.0,16.8,Honda,2012,60000.0,Petrol,Automatic,First,35.42
2114,5,1968.0,174.33,17.11,Audi,2015,50000.0,Diesel,Automatic,First,161.0
2115,5,993.0,60.0,17.3,Maruti,2009,37000.0,Petrol,Manual,First,6.44
2116,5,796.0,46.3,19.7,Maruti,2011,76976.0,Petrol,Manual,Second,13.85
2117,5,1197.0,83.1,21.4,Maruti,2018,21684.0,Petrol,Automatic,First,50.81
2118,7,2179.0,140.0,16.0,Mahindra,2015,62000.0,Diesel,Manual,First,66.01
2119,5,1194.0,94.68,19.0,Ford,2007,1261.0,Petrol,Manual,First,38.64
2120,5,1197.0,81.86,18.6,Hyundai,2017,59450.0,Petrol,Manual,First,48.49
2121,5,2143.0,167.62,19.27,Mercedes-Benz,2018,24465.0,Diesel,Automatic,First,254.06
2122,5,1497.0,117.3,17.8,Honda,2014,55000.0,Petrol,Manual,First,37.61
2123,5,1499.0,110.4,18.88,Ford,2017,2000.0,Petrol,Manual,First,55.71
2124,5,1197.0,83.1,21.4,Maruti,2017,25040.0,Petrol,Manual,First,49.85
2125,5,1197.0,78.9,20.36,Hyundai,2008,84000.0,Petrol,Manual,First,16.1
2126,8,2494.0,102.0,12.8,Toyota,2007,131500.0,Diesel,Manual,Second,36.71
2127,5,1197.0,83.1,21.4,Maruti,2016,12573.0,Petrol,Manual,First,37.35
2128,7,2967.0,233.575,12.07,Audi,2012,88000.0,Diesel,Automatic,First,235.06
2129,7,2199.0,194.3,13.01,Hyundai,2012,86000.0,Diesel,Automatic,Second,61.18
2130,5,999.0,63.43333333333334,6.274999999999997,Hyundai,2012,51019.0,Petrol,Manual,First,22.41
2131,5,1497.0,118.0,17.0,Honda,2013,45000.0,Petrol,Manual,First,29.3
2132,5,1396.0,90.0,21.9,Hyundai,2012,51000.0,Diesel,Manual,First,25.12
2133,7,2523.0,63.0,13.6,Mahindra,2007,92000.0,Diesel,Manual,First,17.39
2134,7,2755.0,174.5,12.9,Toyota,2017,29000.0,Diesel,Automatic,First,199.64
2135,5,2497.0,215.0,10.9,BMW,2009,70521.0,Petrol,Automatic,Second,66.33
2136,5,1995.0,181.0,16.07,BMW,2010,51000.0,Diesel,Automatic,First,49.91
2137,5,998.0,67.1,18.9,Maruti,2012,52618.0,Petrol,Manual,First,20.61
2138,7,1248.0,88.5,25.47,Maruti,2013,68000.0,Diesel,Manual,First,31.23
2139,5,1999.0,177.0,15.68,Land,2016,29022.0,Diesel,Automatic,Second,219.48
2140,7,1248.0,88.5,24.52,Maruti,2017,80000.0,Diesel,Manual,First,52.16
2141,5,1396.0,69.01,25.0,Tata,2016,78000.0,Diesel,Manual,Second,15.13
2142,5,998.0,67.1,20.92,Maruti,2012,100000.0,Petrol,Manual,First,11.59
2143,5,814.0,55.2,21.1,Hyundai,2015,31412.0,Petrol,Manual,First,22.02
2144,7,2953.0,153.86,11.4,Ford,2010,78000.0,Diesel,Automatic,Second,34.39
2145,7,2198.0,158.0,12.62,Ford,2018,14000.0,Diesel,Automatic,First,206.02
2146,5,1598.0,103.6,20.54,Volkswagen,2011,80000.0,Diesel,Manual,First,30.59
2147,5,1373.0,91.1,19.12,Maruti,2014,46738.0,Petrol,Automatic,First,39.28
2148,5,814.0,55.2,21.1,Hyundai,2013,54884.0,Petrol,Manual,Second,23.76
2149,5,1968.0,174.3,14.16,Audi,2012,74500.0,Diesel,Automatic,Second,96.6
2150,7,2179.0,140.0,16.0,Mahindra,2016,67472.0,Diesel,Manual,First,93.38
2151,5,1248.0,74.0,28.4,Maruti,2013,84000.0,Diesel,Manual,First,36.39
2152,5,1248.0,73.9,21.1,Maruti,2011,77400.0,Diesel,Manual,First,16.1
2153,5,2143.0,201.15,19.71,Mercedes-Benz,2017,14470.0,Diesel,Automatic,First,247.94
2154,5,1461.0,108.45,19.01,Renault,2014,52108.0,Diesel,Manual,First,35.36
2155,5,1197.0,85.8,19.1,Maruti,2013,40000.0,Petrol,Manual,First,22.86
2156,7,2494.0,100.6,12.99,Toyota,2014,105044.0,Diesel,Manual,First,69.23
2157,5,1591.0,121.3,15.8,Hyundai,2016,24347.0,Petrol,Manual,First,70.84
2158,5,1248.0,88.73,21.79,Maruti,2014,58000.0,Diesel,Manual,First,28.98
2159,7,2179.0,140.0,15.1,Mahindra,2014,49663.0,Diesel,Manual,First,54.22
2160,5,1497.0,117.3,18.0,Honda,2017,17000.0,Petrol,Automatic,First,74.7
2161,5,2179.0,187.7,16.36,Jaguar,2016,13418.0,Diesel,Automatic,First,216.58
2162,5,1399.0,68.0,17.8,Ford,2008,117080.0,Diesel,Manual,Third,14.49
2163,5,2497.0,150.0,10.8,BMW,2010,74000.0,Petrol,Automatic,First,83.4
2164,5,1248.0,75.0,17.8,Maruti,2010,86514.0,Diesel,Manual,First,27.37
2165,5,1968.0,174.33,17.68,Audi,2014,66882.0,Diesel,Automatic,First,161.13
2166,5,1198.0,86.8,18.5,Honda,2014,41460.0,Petrol,Manual,First,25.44
2167,5,1497.0,118.0,16.8,Honda,2011,57000.0,Petrol,Automatic,First,28.34
2168,5,1198.0,73.9,16.47,Volkswagen,2015,34010.0,Petrol,Manual,Third,31.88
2169,8,2179.0,120.0,12.05,Mahindra,2010,96813.0,Diesel,Manual,Second,35.42
